,hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
17,Casa del Sol Bed and Breakfast at Lake Travis,http://www.tripadvisor.com/Hotel_Review-g30196-d1206144-Reviews-Casa_del_Sol_Bed_and_Breakfast_at_Lake_Travis-Austin_Texas.html,Austin,146 ,,2019/10/01,2019/10/05,$159,Booking.com,11,
18,SpringHill Suites Austin South,http://www.tripadvisor.com/Hotel_Review-g30196-d223707-Reviews-SpringHill_Suites_Austin_South-Austin_Texas.html,Austin,476 ,,2019/10/01,2019/10/05,,SpringHill Suites,14,
19,Hampton Inn Austin/Oak Hill,http://www.tripadvisor.com/Hotel_Review-g30196-d3530783-Reviews-Hampton_Inn_Austin_Oak_Hill-Austin_Texas.html,Austin,698 ,,2019/10/01,2019/10/05,,Hampton.com,12,
20,Hilton Garden Inn Austin Northwest / Arboretum,http://www.tripadvisor.com/Hotel_Review-g30196-d252820-Reviews-Hilton_Garden_Inn_Austin_Northwest_Arboretum-Austin_Texas.html,Austin,796 ,,2019/10/01,2019/10/05,$158,Booking.com,14,
21,Habitat Suites Hotel,http://www.tripadvisor.com/Hotel_Review-g30196-d108969-Reviews-Habitat_Suites_Hotel-Austin_Texas.html,Austin,843 ,,2019/10/01,2019/10/05,,TripAdvisor,12,
22,La Quinta Inn & Suites by Wyndham Austin Near the Domain,http://www.tripadvisor.com/Hotel_Review-g30196-d108966-Reviews-La_Quinta_Inn_Suites_by_Wyndham_Austin_Near_the_Domain-Austin_Texas.html,Austin,546 ,,2019/10/01,2019/10/05,$139,Booking.com,12,
23,Staybridge Suites Austin Airport,http://www.tripadvisor.com/Hotel_Review-g30196-d1025910-Reviews-Staybridge_Suites_Austin_Airport-Austin_Texas.html,Austin,345 ,,2019/10/01,2019/10/05,$160,Booking.com,12,
24,Home2 Suites by Hilton Austin Airport,http://www.tripadvisor.com/Hotel_Review-g30196-d11880301-Reviews-Home2_Suites_by_Hilton_Austin_Airport-Austin_Texas.html,Austin,163 ,,2019/10/01,2019/10/05,$168,Booking.com,14,
25,Home2 Suites by Hilton Austin North/Near the Domain,http://www.tripadvisor.com/Hotel_Review-g30196-d7216760-Reviews-Home2_Suites_by_Hilton_Austin_North_Near_the_Domain-Austin_Texas.html,Austin,614 ,,2019/10/01,2019/10/05,$131,Booking.com,13,
26,Staybridge Suites Austin North - Parmer Lane,http://www.tripadvisor.com/Hotel_Review-g30196-d8678284-Reviews-Staybridge_Suites_Austin_North_Parmer_Lane-Austin_Texas.html,Austin,189 ,,2019/10/01,2019/10/05,,Priceline,12,
27,TownePlace Suites Austin Round Rock,http://www.tripadvisor.com/Hotel_Review-g30196-d12548706-Reviews-TownePlace_Suites_Austin_Round_Rock-Austin_Texas.html,Austin,59 ,,2019/10/01,2019/10/05,,TownePlace Suites,12,
28,Staybridge Suites Austin Arboretum,http://www.tripadvisor.com/Hotel_Review-g30196-d223620-Reviews-Staybridge_Suites_Austin_Arboretum-Austin_Texas.html,Austin,270 ,,2019/10/01,2019/10/05,,Staybridge.com,14,
29,Locale Rainey Street,http://www.tripadvisor.com/Hotel_Review-g30196-d12194477-Reviews-Locale_Rainey_Street-Austin_Texas.html,Austin,75 ,,2019/10/01,2019/10/05,,TripAdvisor,12,
30,La Quinta Inn & Suites by Wyndham Austin NW/Lakeline Mall,http://www.tripadvisor.com/Hotel_Review-g30196-d1762662-Reviews-La_Quinta_Inn_Suites_by_Wyndham_Austin_NW_Lakeline_Mall-Austin_Texas.html,Austin,435 ,,2019/10/01,2019/10/05,$130,La Quinta,12,
