,hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
17,Aretousa Villas,http://www.tripadvisor.com/Hotel_Review-g635608-d673335-Reviews-Aretousa_Villas-Perissa_Santorini_Cyclades_South_Aegean.html,Santorini,260 ,,2019/10/01,2019/10/05,,TripAdvisor,8,
18,Ambelia Traditional Villas,http://www.tripadvisor.com/Hotel_Review-g482941-d1603341-Reviews-Ambelia_Traditional_Villas-Oia_Santorini_Cyclades_South_Aegean.html,Santorini,186 ,,2019/10/01,2019/10/05,,TripAdvisor,8,
19,Samson's Village,http://www.tripadvisor.com/Hotel_Review-g635608-d1801663-Reviews-Samson_s_Village-Perissa_Santorini_Cyclades_South_Aegean.html,Santorini,301 ,,2019/10/01,2019/10/05,,TripAdvisor,9,
20,Oia Suites,http://www.tripadvisor.com/Hotel_Review-g482941-d1830751-Reviews-Oia_Suites-Oia_Santorini_Cyclades_South_Aegean.html,Santorini,254 ,,2019/10/01,2019/10/05,,TripAdvisor,8,
21,Kima Villa,http://www.tripadvisor.com/Hotel_Review-g482941-d948692-Reviews-Kima_Villa-Oia_Santorini_Cyclades_South_Aegean.html,Santorini,196 ,,2019/10/01,2019/10/05,,TripAdvisor,9,
22,Anamnesis City Spa Hotel,http://www.tripadvisor.com/Hotel_Review-g482942-d6509927-Reviews-Anamnesis_City_Spa_Hotel-Fira_Santorini_Cyclades_South_Aegean.html,Santorini,157 ,,2019/10/01,2019/10/05,,Booking.com,0,
23,Orabel Suites Santorini,http://www.tripadvisor.com/Hotel_Review-g657830-d10046874-Reviews-Orabel_Suites_Santorini-Perivolos_Santorini_Cyclades_South_Aegean.html,Santorini,183 ,,2019/10/01,2019/10/05,$231,TripAdvisor,12,
24,Thirea Suites & Studios,http://www.tripadvisor.com/Hotel_Review-g482941-d8449882-Reviews-Thirea_Suites_Studios-Oia_Santorini_Cyclades_South_Aegean.html,Santorini,77 ,,2019/10/01,2019/10/05,,TripAdvisor,12,
25,Vino Houses,http://www.tripadvisor.com/Hotel_Review-g482941-d11855551-Reviews-Vino_Houses-Oia_Santorini_Cyclades_South_Aegean.html,Santorini,63 ,,2019/10/01,2019/10/05,,TripAdvisor,8,
26,Nefeli Homes,http://www.tripadvisor.com/Hotel_Review-g635864-d280635-Reviews-Nefeli_Homes-Imerovigli_Santorini_Cyclades_South_Aegean.html,Santorini,217 ,,2019/10/01,2019/10/05,,TripAdvisor,10,
27,Phevos Villa,http://www.tripadvisor.com/Hotel_Review-g635608-d584013-Reviews-Phevos_Villa-Perissa_Santorini_Cyclades_South_Aegean.html,Santorini,222 ,,2019/10/01,2019/10/05,,TripAdvisor,11,
28,Prekas Apartments,http://www.tripadvisor.com/Hotel_Review-g635864-d580908-Reviews-Prekas_Apartments-Imerovigli_Santorini_Cyclades_South_Aegean.html,Santorini,172 ,,2019/10/01,2019/10/05,,TripAdvisor,10,
29,Villa Maria Rooms & Apartments,http://www.tripadvisor.com/Hotel_Review-g1189834-d3206473-Reviews-Villa_Maria_Rooms_Apartments-Akrotiri_Santorini_Cyclades_South_Aegean.html,Santorini,113 ,,2019/10/01,2019/10/05,,TripAdvisor,5,
