,hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
10,Sankara Resort Ubud,http://www.tripadvisor.com/Hotel_Review-g297701-d5279694-Reviews-Sankara_Resort_Ubud-Ubud_Gianyar_Regency_Bali.html,Bali,1190 ,,2019/10/01,2019/10/05,$127,Booking.com,12,
11,Grand Hyatt Bali,http://www.tripadvisor.com/Hotel_Review-g297698-d307570-Reviews-Grand_Hyatt_Bali-Nusa_Dua_Nusa_Dua_Peninsula_Bali.html,Bali,4704 ,,2019/10/01,2019/10/05,$165,Booking.com,13,
12,Bali Bohemia Huts,http://www.tripadvisor.com/Hotel_Review-g297701-d8338052-Reviews-Bali_Bohemia_Huts-Ubud_Gianyar_Regency_Bali.html,Bali,345 ,,2019/10/01,2019/10/05,$77,Booking.com,13,
13,Saranam Resort & Spa,http://www.tripadvisor.com/Hotel_Review-g608480-d590612-Reviews-Saranam_Resort_Spa-Baturiti_Bali.html,Bali,256 ,,2019/10/01,2019/10/05,$99,Booking.com,15,
14,Puri Bagus Candidasa,http://www.tripadvisor.com/Hotel_Review-g312684-d309677-Reviews-Puri_Bagus_Candidasa-Candidasa_Karangasem_Bali.html,Bali,732 ,,2019/10/01,2019/10/05,$86,Booking.com,13,
15,Poppies Bali,http://www.tripadvisor.com/Hotel_Review-g297697-d309318-Reviews-Poppies_Bali-Kuta_Kuta_District_Bali.html,Bali,675 ,,2019/10/01,2019/10/05,$97,Booking.com,12,
16,Bali Santi-Bungalows By The Beach,http://www.tripadvisor.com/Hotel_Review-g312684-d1196387-Reviews-Bali_Santi_Bungalows_By_The_Beach-Candidasa_Karangasem_Bali.html,Bali,308 ,,2019/10/01,2019/10/05,,Hotels.com,11,
17,PinkCoco Bali,http://www.tripadvisor.com/Hotel_Review-g1380108-d2097840-Reviews-PinkCoco_Bali-Pecatu_Nusa_Dua_Peninsula_Bali.html,Bali,521 ,,2019/10/01,2019/10/05,$77,Booking.com,14,
18,Pemedal Beach Resort,http://www.tripadvisor.com/Hotel_Review-g1137831-d6925533-Reviews-Pemedal_Beach_Resort-Nusa_Lembongan_Bali.html,Bali,255 ,,2019/10/01,2019/10/05,,ZenHotels.com,0,
19,Twin Island Villas,http://www.tripadvisor.com/Hotel_Review-g1137831-d3164988-Reviews-Twin_Island_Villas-Nusa_Lembongan_Bali.html,Bali,256 ,,2019/10/01,2019/10/05,$45,Booking.com,11,
20,Kano Sari Ubud Villas,http://www.tripadvisor.com/Hotel_Review-g297701-d7023857-Reviews-Kano_Sari_Ubud_Villas-Ubud_Gianyar_Regency_Bali.html,Bali,342 ,,2019/10/01,2019/10/05,$113,Booking.com,12,
21,The Kayon Resort,http://www.tripadvisor.com/Hotel_Review-g297701-d7022088-Reviews-The_Kayon_Resort-Ubud_Gianyar_Regency_Bali.html,Bali,2162 ,,2019/10/01,2019/10/05,,TripAdvisor,14,
22,Holiday Inn Resort Bali Benoa,http://www.tripadvisor.com/Hotel_Review-g1465999-d7185368-Reviews-Holiday_Inn_Resort_Bali_Benoa-Tanjung_Benoa_Nusa_Dua_Peninsula_Bali.html,Bali,1002 ,,2019/10/01,2019/10/05,,Expedia.com,12,
23,Candi Beach Resort & Spa,http://www.tripadvisor.com/Hotel_Review-g312684-d307576-Reviews-Candi_Beach_Resort_Spa-Candidasa_Karangasem_Bali.html,Bali,1101 ,,2019/10/01,2019/10/05,$88,Booking.com,11,
24,De Moksha Boutique Resort,http://www.tripadvisor.com/Hotel_Review-g608496-d8608288-Reviews-De_Moksha_Boutique_Resort-Tabanan_Bali.html,Bali,225 ,,2019/10/01,2019/10/05,,Expedia.com,13,
25,The Tamarind Resort Nusa Lembongan,http://www.tripadvisor.com/Hotel_Review-g1137831-d13228896-Reviews-The_Tamarind_Resort_Nusa_Lembongan-Nusa_Lembongan_Bali.html,Bali,187 ,,2019/10/01,2019/10/05,$182,Booking.com,9,
26,De Sapphire Cliff Villa,http://www.tripadvisor.com/Hotel_Review-g1380108-d7905571-Reviews-De_Sapphire_Cliff_Villa-Pecatu_Nusa_Dua_Peninsula_Bali.html,Bali,395 ,,2019/10/01,2019/10/05,,Expedia.com,11,
27,Hideaway Villas Bali,http://www.tripadvisor.com/Hotel_Review-g8366411-d9459085-Reviews-Hideaway_Villas_Bali-Uluwatu_Bali.html,Bali,405 ,,2019/10/01,2019/10/05,,Hotels.com,13,
28,Indiana Kenanga Luxury Boutique Villas,http://www.tripadvisor.com/Hotel_Review-g1953908-d1554885-Reviews-Indiana_Kenanga_Luxury_Boutique_Villas-Klungkung_Bali.html,Bali,482 ,,2019/10/01,2019/10/05,,TripAdvisor,12,
29,"Komune Resort, Keramas Beach Bali",http://www.tripadvisor.com/Hotel_Review-g3591831-d3525079-Reviews-Komune_Resort_Keramas_Beach_Bali-Keramas_Blahbatuh_Gianyar_Regency_Bali.html,Bali,1180 ,,2019/10/01,2019/10/05,,Expedia.com,11,
