,hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
11,Ryokan&Hostel Wasabi Nippori,http://www.tripadvisor.com/Hotel_Review-g1066441-d6922222-Reviews-Ryokan_Hostel_Wasabi_Nippori-Arakawa_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,249 ,,2019/10/01,2019/10/05,$33,Booking.com,14,
12,Hotel Hokke Club Asakusa,http://www.tripadvisor.com/Hotel_Review-g1066461-d7385880-Reviews-Hotel_Hokke_Club_Asakusa-Taito_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,288 ,,2019/10/01,2019/10/05,,Travelocity,15,
13,Hotel Gracery Shinjuku,http://www.tripadvisor.com/Hotel_Review-g1066457-d6987624-Reviews-Hotel_Gracery_Shinjuku-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,2085 ,,2019/10/01,2019/10/05,$192,Booking.com,17,
14,Hotel Century Southern Tower,http://www.tripadvisor.com/Hotel_Review-g1066456-d307326-Reviews-Hotel_Century_Southern_Tower-Shibuya_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,2339 ,,2019/10/01,2019/10/05,$282,Booking.com,16,
15,Hotel Niwa Tokyo,http://www.tripadvisor.com/Hotel_Review-g1066443-d1475716-Reviews-Hotel_Niwa_Tokyo-Chiyoda_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,2267 ,,2019/10/01,2019/10/05,$144,Booking.com,12,
16,Tobu Hotel Levant Tokyo,http://www.tripadvisor.com/Hotel_Review-g1066459-d1083549-Reviews-Tobu_Hotel_Levant_Tokyo-Sumida_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,696 ,,2019/10/01,2019/10/05,$180,Booking.com,17,
17,SHIBUYA HOTEL EN,http://www.tripadvisor.com/Hotel_Review-g1066456-d1083446-Reviews-SHIBUYA_HOTEL_EN-Shibuya_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,214 ,,2019/10/01,2019/10/05,$191,Booking.com,16,
18,Mercure Tokyo Ginza,http://www.tripadvisor.com/Hotel_Review-g14129573-d503002-Reviews-Mercure_Tokyo_Ginza-Ginza_Chuo_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,1690 ,,2019/10/01,2019/10/05,$250,Booking.com,14,
19,First Cabin Tsukiji,http://www.tripadvisor.com/Hotel_Review-g14129610-d7690550-Reviews-First_Cabin_Tsukiji-Tsukiji_Chuo_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,219 ,,2019/10/01,2019/10/05,,TripAdvisor,13,
20,nine hours Shinjuku-North,http://www.tripadvisor.com/Hotel_Review-g1066457-d12123803-Reviews-Nine_hours_Shinjuku_North-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,219 ,,2019/10/01,2019/10/05,$84,Booking.com,14,
21,Tokyo Ginza Bay Hotel,http://www.tripadvisor.com/Hotel_Review-g1066444-d8594387-Reviews-Tokyo_Ginza_Bay_Hotel-Chuo_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,147 ,,2019/10/01,2019/10/05,$63,Booking.com,15,
22,Samurai Hostel Asakusa,http://www.tripadvisor.com/Hotel_Review-g14134311-d10387734-Reviews-Samurai_Hostel_Asakusa-Asakusa_Taito_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,101 ,,2019/10/01,2019/10/05,,TripAdvisor,9,
23,The Millennials Shibuya,http://www.tripadvisor.com/Hotel_Review-g1066456-d13398497-Reviews-The_Millennials_Shibuya-Shibuya_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,188 ,,2019/10/01,2019/10/05,$174,Expedia.com,14,
24,Emblem Hostel Nishiarai,http://www.tripadvisor.com/Hotel_Review-g1066440-d1114449-Reviews-Emblem_Hostel_Nishiarai-Adachi_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,350 ,,2019/10/01,2019/10/05,$52,Booking.com,14,
25,Keio Plaza Hotel Tokyo,http://www.tripadvisor.com/Hotel_Review-g14133673-d304305-Reviews-Keio_Plaza_Hotel_Tokyo-Nishishinjuku_Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,4906 ,,2019/10/01,2019/10/05,$335,Expedia.com,13,
26,Wired Hotel Asakusa,http://www.tripadvisor.com/Hotel_Review-g14134311-d11696627-Reviews-Wired_Hotel_Asakusa-Asakusa_Taito_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,99 ,,2019/10/01,2019/10/05,$168,Booking.com,13,
27,Family Inn Saiko,http://www.tripadvisor.com/Hotel_Review-g1066460-d1811698-Reviews-Family_Inn_Saiko-Toshima_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,589 ,,2019/10/01,2019/10/05,$86,Booking.com,10,
28,Bunka Hostel Tokyo,http://www.tripadvisor.com/Hotel_Review-g1066461-d8813230-Reviews-Bunka_Hostel_Tokyo-Taito_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,188 ,,2019/10/01,2019/10/05,$59,Booking.com,14,
29,JR Kyushu Hotel Blossom Shinjuku,http://www.tripadvisor.com/Hotel_Review-g1066456-d6650764-Reviews-JR_Kyushu_Hotel_Blossom_Shinjuku-Shibuya_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,744 ,,2019/10/01,2019/10/05,$231,Booking.com,14,
30,WISE OWL HOSTELS SHIBUYA,http://www.tripadvisor.com/Hotel_Review-g1066450-d12282028-Reviews-WISE_OWL_HOSTELS_SHIBUYA-Meguro_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,109 ,,2019/10/01,2019/10/05,,TripAdvisor,13,
31,Solaria nishitetsu hotel Ginza,http://www.tripadvisor.com/Hotel_Review-g14129573-d2232760-Reviews-Solaria_nishitetsu_hotel_Ginza-Ginza_Chuo_Tokyo_Tokyo_Prefecture_Kanto.html,Tokyo,558 ,,2019/10/01,2019/10/05,$209,Booking.com,16,
