,hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
17,Ibis London Shepherds Bush - Hammersmith Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d3523343-Reviews-Ibis_London_Shepherds_Bush_Hammersmith_Hotel-London_England.html,London,2277 ,,2019/10/01,2019/10/05,$132,ibis,15,
18,Brit Hotels London Court,http://www.tripadvisor.com/Hotel_Review-g186338-d282813-Reviews-Brit_Hotels_London_Court-London_England.html,London,249 ,,2019/10/01,2019/10/05,$159,Booking.com,11,
19,The Mad Hatter Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d209152-Reviews-The_Mad_Hatter_Hotel-London_England.html,London,1526 ,,2019/10/01,2019/10/05,$178,Booking.com,10,
20,DoubleTree by Hilton London Greenwich,http://www.tripadvisor.com/Hotel_Review-g186338-d3507299-Reviews-DoubleTree_by_Hilton_London_Greenwich-London_England.html,London,2170 ,,2019/10/01,2019/10/05,,Expedia.com,12,
21,The Lion & Key Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d8833274-Reviews-The_Lion_Key_Hotel-London_England.html,London,266 ,,2019/10/01,2019/10/05,$118,Booking.com,13,
22,The Captain Cook,http://www.tripadvisor.com/Hotel_Review-g186338-d8671439-Reviews-The_Captain_Cook-London_England.html,London,101 ,,2019/10/01,2019/10/05,$93,Booking.com,13,
23,Pelican London Hotel and Residence,http://www.tripadvisor.com/Hotel_Review-g186338-d7182494-Reviews-Pelican_London_Hotel_and_Residence-London_England.html,London,240 ,,2019/10/01,2019/10/05,$80,Booking.com,13,
24,The Hide London,http://www.tripadvisor.com/Hotel_Review-g186338-d1886452-Reviews-The_Hide_London-London_England.html,London,1043 ,,2019/10/01,2019/10/05,$111,Booking.com,12,
25,Kensington Gardens Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d195311-Reviews-Kensington_Gardens_Hotel-London_England.html,London,360 ,,2019/10/01,2019/10/05,,TripAdvisor,12,
26,Lansbury Heritage Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d12259847-Reviews-Lansbury_Heritage_Hotel-London_England.html,London,322 ,,2019/10/01,2019/10/05,$213,Booking.com,13,
27,Premier Inn London Hanger Lane Hotel,http://www.tripadvisor.com/Hotel_Review-g186338-d1929257-Reviews-Premier_Inn_London_Hanger_Lane_Hotel-London_England.html,London,2010 ,,2019/10/01,2019/10/05,$65,PremierInn.com,6,
28,hub by Premier Inn London Westminster Abbey,http://www.tripadvisor.com/Hotel_Review-g186338-d12895922-Reviews-Hub_by_Premier_Inn_London_Westminster_Abbey-London_England.html,London,1760 ,,2019/10/01,2019/10/05,$140,PremierInn.com,0,
29,hub by Premier Inn London King's Cross,http://www.tripadvisor.com/Hotel_Review-g186338-d12503727-Reviews-Hub_by_Premier_Inn_London_King_s_Cross-London_England.html,London,2034 ,,2019/10/01,2019/10/05,$119,PremierInn.com,0,
