,hotel_name,url,locality,reviews,tripadvisor_rating,checkIn,checkOut,price_per_night,booking_provider,no_of_deals,hotel_features
10,Bosphorus Palace Hotel,http://www.tripadvisor.com/Hotel_Review-g293974-d295482-Reviews-Bosphorus_Palace_Hotel-Istanbul.html,Istanbul,211 ,,2019/10/01,2019/10/05,,TripAdvisor,10,
11,Emirhan Inn Apart Hotel,http://www.tripadvisor.com/Hotel_Review-g293974-d793225-Reviews-Emirhan_Inn_Apart_Hotel-Istanbul.html,Istanbul,392 ,,2019/10/01,2019/10/05,,TripAdvisor,12,
12,Hotel Amira Istanbul,http://www.tripadvisor.com/Hotel_Review-g293974-d1674691-Reviews-Hotel_Amira_Istanbul-Istanbul.html,Istanbul,3904 ,,2019/10/01,2019/10/05,$185,TripAdvisor,12,
13,Downtown Istanbul,http://www.tripadvisor.com/Hotel_Review-g293974-d6622847-Reviews-Downtown_Istanbul-Istanbul.html,Istanbul,87 ,,2019/10/01,2019/10/05,,Agoda.com,0,
14,Lotus Hotel Istanbul,http://www.tripadvisor.com/Hotel_Review-g293974-d3878964-Reviews-Lotus_Hotel_Istanbul-Istanbul.html,Istanbul,141 ,,2019/10/01,2019/10/05,,TripAdvisor,10,
15,Hotel Sultan Hill,http://www.tripadvisor.com/Hotel_Review-g293974-d649918-Reviews-Hotel_Sultan_Hill-Istanbul.html,Istanbul,206 ,,2019/10/01,2019/10/05,,TripAdvisor,11,
16,Hotel Next2,http://www.tripadvisor.com/Hotel_Review-g293974-d1895649-Reviews-Hotel_Next2-Istanbul.html,Istanbul,208 ,,2019/10/01,2019/10/05,,Booking.com,13,
17,Cube Suites,http://www.tripadvisor.com/Hotel_Review-g293974-d10037621-Reviews-Cube_Suites-Istanbul.html,Istanbul,108 ,,2019/10/01,2019/10/05,,Booking.com,0,
18,MySuite Istanbul Cihangir Square,http://www.tripadvisor.com/Hotel_Review-g293974-d3484310-Reviews-MySuite_Istanbul_Cihangir_Square-Istanbul.html,Istanbul,286 ,,2019/10/01,2019/10/05,,TripAdvisor,9,
19,Agva Riverangel Hotel,http://www.tripadvisor.com/Hotel_Review-g293974-d12343352-Reviews-Agva_Riverangel_Hotel-Istanbul.html,Istanbul,85 ,,2019/10/01,2019/10/05,,TripAdvisor,10,
20,Sura Hagia Sophia Hotel,http://www.tripadvisor.com/Hotel_Review-g293974-d6511304-Reviews-Sura_Hagia_Sophia_Hotel-Istanbul.html,Istanbul,2324 ,,2019/10/01,2019/10/05,,Booking.com,17,
21,Bucoleon by Cheers,http://www.tripadvisor.com/Hotel_Review-g293974-d1566213-Reviews-Bucoleon_by_Cheers-Istanbul.html,Istanbul,372 ,,2019/10/01,2019/10/05,,TripAdvisor,12,
22,Arven Boutique Hotel,http://www.tripadvisor.com/Hotel_Review-g293974-d10521982-Reviews-Arven_Boutique_Hotel-Istanbul.html,Istanbul,124 ,,2019/10/01,2019/10/05,,TripAdvisor,12,
23,Radisson Blu Hotel & Spa - Istanbul Tuzla,http://www.tripadvisor.com/Hotel_Review-g293974-d5281394-Reviews-Radisson_Blu_Hotel_Spa_Istanbul_Tuzla-Istanbul.html,Istanbul,726 ,,2019/10/01,2019/10/05,,Booking.com,17,
24,Walton Hotels Galata,http://www.tripadvisor.com/Hotel_Review-g293974-d9763511-Reviews-Walton_Hotels_Galata-Istanbul.html,Istanbul,360 ,,2019/10/01,2019/10/05,,Booking.com,16,
25,Artefes Hotel Istanbul,http://www.tripadvisor.com/Hotel_Review-g293974-d294926-Reviews-Artefes_Hotel_Istanbul-Istanbul.html,Istanbul,577 ,,2019/10/01,2019/10/05,,TripAdvisor,10,
26,Robin's Nest,http://www.tripadvisor.com/Hotel_Review-g293974-d7380340-Reviews-Robin_s_Nest-Istanbul.html,Istanbul,320 ,,2019/10/01,2019/10/05,,TripAdvisor,11,
27,Hotel Tulip House,http://www.tripadvisor.com/Hotel_Review-g293974-d1437798-Reviews-Hotel_Tulip_House-Istanbul.html,Istanbul,669 ,,2019/10/01,2019/10/05,,TripAdvisor,12,
28,Jazz Hotel,http://www.tripadvisor.com/Hotel_Review-g293974-d1809476-Reviews-Jazz_Hotel-Istanbul.html,Istanbul,240 ,,2019/10/01,2019/10/05,,Booking.com,14,
29,Hotel Valide Sultan Konagi,http://www.tripadvisor.com/Hotel_Review-g293974-d295488-Reviews-Hotel_Valide_Sultan_Konagi-Istanbul.html,Istanbul,419 ,,2019/10/01,2019/10/05,,TripAdvisor,11,
